,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
14334,DJ,Djibouti,"Immunization, measles (% of children ages 12-23 months)",2021,50.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
14335,DJ,Djibouti,"Immunization, measles (% of children ages 12-23 months)",2020,62.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
14336,DJ,Djibouti,"Immunization, measles (% of children ages 12-23 months)",2019,83.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
14337,DJ,Djibouti,"Immunization, measles (% of children ages 12-23 months)",2018,86.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
14338,DJ,Djibouti,"Immunization, measles (% of children ages 12-23 months)",2017,81.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
14339,DJ,Djibouti,"Immunization, measles (% of children ages 12-23 months)",2016,75.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
14340,DM,Dominica,"Immunization, measles (% of children ages 12-23 months)",2025,,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
14341,DM,Dominica,"Immunization, measles (% of children ages 12-23 months)",2024,80.0,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
14342,DM,Dominica,"Immunization, measles (% of children ages 12-23 months)",2023,84.0,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
14343,DM,Dominica,"Immunization, measles (% of children ages 12-23 months)",2022,87.0,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
14344,DM,Dominica,"Immunization, measles (% of children ages 12-23 months)",2021,88.0,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
14345,DM,Dominica,"Immunization, measles (% of children ages 12-23 months)",2020,92.0,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
14346,DM,Dominica,"Immunization, measles (% of children ages 12-23 months)",2019,92.0,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
14347,DM,Dominica,"Immunization, measles (% of children ages 12-23 months)",2018,84.0,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
14348,DM,Dominica,"Immunization, measles (% of children ages 12-23 months)",2017,77.0,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
14349,DM,Dominica,"Immunization, measles (% of children ages 12-23 months)",2016,96.0,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
14350,DO,Dominican Republic,"Immunization, measles (% of children ages 12-23 months)",2025,,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
14351,DO,Dominican Republic,"Immunization, measles (% of children ages 12-23 months)",2024,89.0,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
14352,DO,Dominican Republic,"Immunization, measles (% of children ages 12-23 months)",2023,88.0,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
14353,DO,Dominican Republic,"Immunization, measles (% of children ages 12-23 months)",2022,85.0,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
14354,DO,Dominican Republic,"Immunization, measles (% of children ages 12-23 months)",2021,82.0,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
14355,DO,Dominican Republic,"Immunization, measles (% of children ages 12-23 months)",2020,76.0,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
14356,DO,Dominican Republic,"Immunization, measles (% of children ages 12-23 months)",2019,90.0,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
14357,DO,Dominican Republic,"Immunization, measles (% of children ages 12-23 months)",2018,85.0,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
14358,DO,Dominican Republic,"Immunization, measles (% of children ages 12-23 months)",2017,80.0,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
14359,DO,Dominican Republic,"Immunization, measles (% of children ages 12-23 months)",2016,79.0,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
14360,EC,Ecuador,"Immunization, measles (% of children ages 12-23 months)",2025,,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
14361,EC,Ecuador,"Immunization, measles (% of children ages 12-23 months)",2024,74.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
14362,EC,Ecuador,"Immunization, measles (% of children ages 12-23 months)",2023,74.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
14363,EC,Ecuador,"Immunization, measles (% of children ages 12-23 months)",2022,74.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
14364,EC,Ecuador,"Immunization, measles (% of children ages 12-23 months)",2021,65.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
14365,EC,Ecuador,"Immunization, measles (% of children ages 12-23 months)",2020,81.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
14366,EC,Ecuador,"Immunization, measles (% of children ages 12-23 months)",2019,83.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
14367,EC,Ecuador,"Immunization, measles (% of children ages 12-23 months)",2018,83.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
14368,EC,Ecuador,"Immunization, measles (% of children ages 12-23 months)",2017,81.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
14369,EC,Ecuador,"Immunization, measles (% of children ages 12-23 months)",2016,86.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
14370,EG,"Egypt, Arab Rep.","Immunization, measles (% of children ages 12-23 months)",2025,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
14371,EG,"Egypt, Arab Rep.","Immunization, measles (% of children ages 12-23 months)",2024,97.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
14372,EG,"Egypt, Arab Rep.","Immunization, measles (% of children ages 12-23 months)",2023,96.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
14373,EG,"Egypt, Arab Rep.","Immunization, measles (% of children ages 12-23 months)",2022,96.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
14374,EG,"Egypt, Arab Rep.","Immunization, measles (% of children ages 12-23 months)",2021,96.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
14375,EG,"Egypt, Arab Rep.","Immunization, measles (% of children ages 12-23 months)",2020,94.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
14376,EG,"Egypt, Arab Rep.","Immunization, measles (% of children ages 12-23 months)",2019,95.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
14377,EG,"Egypt, Arab Rep.","Immunization, measles (% of children ages 12-23 months)",2018,94.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
14378,EG,"Egypt, Arab Rep.","Immunization, measles (% of children ages 12-23 months)",2017,94.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
14379,EG,"Egypt, Arab Rep.","Immunization, measles (% of children ages 12-23 months)",2016,95.0,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
14380,SV,El Salvador,"Immunization, measles (% of children ages 12-23 months)",2025,,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
14381,SV,El Salvador,"Immunization, measles (% of children ages 12-23 months)",2024,96.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
14382,SV,El Salvador,"Immunization, measles (% of children ages 12-23 months)",2023,99.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
14383,SV,El Salvador,"Immunization, measles (% of children ages 12-23 months)",2022,80.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
14384,SV,El Salvador,"Immunization, measles (% of children ages 12-23 months)",2021,97.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
14385,SV,El Salvador,"Immunization, measles (% of children ages 12-23 months)",2020,84.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
14386,SV,El Salvador,"Immunization, measles (% of children ages 12-23 months)",2019,96.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
14387,SV,El Salvador,"Immunization, measles (% of children ages 12-23 months)",2018,87.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
14388,SV,El Salvador,"Immunization, measles (% of children ages 12-23 months)",2017,89.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
14389,SV,El Salvador,"Immunization, measles (% of children ages 12-23 months)",2016,98.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
14390,GQ,Equatorial Guinea,"Immunization, measles (% of children ages 12-23 months)",2025,,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
14391,GQ,Equatorial Guinea,"Immunization, measles (% of children ages 12-23 months)",2024,53.0,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
14392,GQ,Equatorial Guinea,"Immunization, measles (% of children ages 12-23 months)",2023,61.0,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
14393,GQ,Equatorial Guinea,"Immunization, measles (% of children ages 12-23 months)",2022,49.0,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
14394,GQ,Equatorial Guinea,"Immunization, measles (% of children ages 12-23 months)",2021,50.0,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
14395,GQ,Equatorial Guinea,"Immunization, measles (% of children ages 12-23 months)",2020,50.0,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
14396,GQ,Equatorial Guinea,"Immunization, measles (% of children ages 12-23 months)",2019,51.0,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
14397,GQ,Equatorial Guinea,"Immunization, measles (% of children ages 12-23 months)",2018,52.0,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
14398,GQ,Equatorial Guinea,"Immunization, measles (% of children ages 12-23 months)",2017,52.0,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
14399,GQ,Equatorial Guinea,"Immunization, measles (% of children ages 12-23 months)",2016,53.0,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
14400,ER,Eritrea,"Immunization, measles (% of children ages 12-23 months)",2025,,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
14401,ER,Eritrea,"Immunization, measles (% of children ages 12-23 months)",2024,93.0,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
